vendor_account_nb,Max_final_score_date,Min_data_clctn_start_date,NM1_discount_pc,NM1_score_qt,NM1_channel_cd,NM1_rate_state_abbr_nm
98969476,2021-02-11,2020-09-28,29,128,EA,RI
72767495,2021-02-11,2020-09-28,29,125,EA,RI
31021215,2021-02-11,2020-09-28,31,121,EA,RI
69520457,2021-02-09,2020-09-29,28,136,EA,RI
98325665,2021-02-11,2020-10-01,32,94,EA,RI
48914053,2021-02-12,2020-10-02,0,998,EA,RI
28003265,2021-02-16,2020-10-05,35,89,EA,RI
47527609,2021-02-24,2020-10-06,28,138,EA,RI
98745678,2021-02-24,2020-10-06,25,152,EA,RI
36786217,2021-03-03,2020-10-16,35,66,EA,RI
13215506,2021-03-02,2020-10-17,28,143,IA,RI
97401984,2021-03-02,2020-10-17,29,129,IA,RI
50009889,2021-03-02,2020-10-19,29,133,EA,RI
42723550,2021-03-03,2020-10-21,12,168,EA,RI
66238219,2020-11-04,2020-11-02,0,0,EA,RI
73786119,2021-03-04,2020-07-17,32,103,EA,VT
82730533,2020-12-08,2020-10-09,0,0,EA,VT
14428089,2020-11-09,2020-06-29,40,42,EA,VT
30755509,2021-01-06,2020-07-31,32,104,EA,VT
50783258,2020-12-08,2020-09-30,0,0,IA,VT
96573759,2020-10-05,2020-06-11,29,133,EA,VT
73787267,2020-10-13,2020-06-11,21,162,IA,VT
70532286,2020-10-13,2020-06-11,28,137,IA,VT
69578221,2020-11-24,2020-08-01,25,148,EA,VT
84410586,2020-11-25,2020-08-01,31,112,IA,VT
65497922,2020-11-30,2020-08-03,29,130,EA,VT
17910535,2020-12-29,2020-08-31,28,142,EA,VT
39741279,2021-01-11,2020-09-07,0,998,IA,VT
98522970,2020-12-29,2020-09-08,25,148,EA,VT
76302513,2021-01-04,2020-09-11,31,116,EA,VT
86098527,2021-01-05,2020-09-12,32,110,IA,VT
99951701,2021-01-07,2020-09-17,32,103,IA,VT
61744923,2021-01-20,2020-09-30,0,998,IA,VT
63236603,2021-01-27,2020-10-03,0,998,IA,VT
73629486,2021-01-28,2020-10-07,40,41,EA,VT
40783099,2021-02-22,2020-10-14,31,116,EA,VT
86701622,2021-02-09,2020-10-14,40,25,IA,VT
86331677,2021-02-08,2020-10-16,0,998,EA,VT
68571917,2021-02-11,2020-10-21,32,110,IA,VT
98598871,2021-02-11,2020-10-21,0,998,IA,VT
94889503,2021-02-12,2020-10-22,29,126,EA,VT
20671446,2021-02-18,2020-10-28,35,92,IA,VT
13511923,2021-02-22,2020-10-30,10,0,EA,VT
11453648,2021-02-24,2020-10-31,32,106,IA,VT
40858591,2021-03-02,2020-11-06,28,136,IA,VT
62217363,2021-03-02,2020-11-09,31,124,EA,VT
79367499,2020-12-01,2020-06-15,10,0,IA,DE
76246366,2021-01-11,2020-08-27,5,189,IA,DE
26010630,2021-01-26,2020-08-13,21,164,EA,DE
63029501,2021-01-20,2020-07-22,21,155,IA,DE
63176485,2021-02-09,2020-09-02,0,998,IA,DE
91471945,2020-10-30,2020-10-14,0,0,EA,DE
40671550,2020-10-30,2020-10-14,0,0,EA,DE
33711405,2020-11-16,2020-06-16,35,73,EA,DE
20350592,2020-11-24,2020-08-17,28,136,EA,DE
87275905,2020-11-30,2020-07-30,0,998,EA,DE
25589239,2020-10-08,2020-06-15,0,998,EA,DE
91806160,2020-12-18,2020-10-09,0,0,EA,DE
27505300,2020-12-07,2020-06-25,29,130,EA,DE
53452459,2020-12-11,2020-06-26,25,145,EA,DE
77955962,2020-12-15,2020-06-26,32,94,EA,DE
77349732,2020-12-15,2020-07-31,21,163,EA,DE
78961683,2020-12-15,2020-07-31,0,998,EA,DE
80868781,2020-12-15,2020-09-01,0,0,EA,DE
61750511,2020-12-22,2020-07-20,5,186,EA,DE
43786858,2021-02-16,2020-09-21,12,176,EA,DE
12858933,2020-11-10,2020-08-12,12,179,EA,DE
24261701,2020-12-30,2020-07-10,28,140,EA,DE
57484737,2020-11-24,2020-08-28,25,144,IA,DE
71639650,2021-01-11,2020-10-09,40,35,EA,DE
79731376,2021-01-11,2020-10-09,35,74,EA,DE
94474207,2021-01-12,2020-09-14,31,112,EA,DE
95506031,2021-01-12,2020-09-14,25,150,EA,DE
21800874,2020-08-21,2020-07-13,0,0,EA,DE
25070367,2021-01-26,2020-08-19,31,116,EA,DE
24032683,2021-02-01,2020-09-02,0,998,EA,DE
88109494,2021-02-04,2020-06-23,28,134,EA,DE
26114284,2020-08-27,2020-07-15,0,0,EA,DE
11619356,2021-02-12,2020-10-03,21,165,EA,DE
42607686,2021-01-19,2020-08-11,28,143,EA,DE
49262131,2021-02-23,2020-06-09,28,143,EA,DE
92927821,2021-02-24,2020-07-01,32,96,EA,DE
90782013,2021-01-13,2020-08-20,28,143,EA,DE
74683407,2021-01-13,2020-08-20,28,135,EA,DE
45690653,2021-03-03,2020-09-24,21,164,EA,DE
53135639,2021-03-04,2020-07-22,35,66,EA,DE
78911690,2020-09-10,2020-08-05,0,0,EA,DE
37724784,2020-09-21,2020-09-14,25,144,EA,DE
26070358,2021-01-20,2020-06-18,25,148,EA,DE
74125624,2021-01-26,2020-06-17,29,130,EA,DE
46253547,2021-02-09,2020-09-08,21,155,IA,DE
83860893,2021-02-08,2020-06-26,29,126,EA,DE
92198520,2021-02-08,2020-06-26,29,130,EA,DE
31225497,2020-10-13,2020-06-22,0,0,EA,DE
92633967,2021-02-22,2020-09-10,12,174,EA,DE
43173471,2020-11-02,2020-06-24,25,144,EA,DE
69298616,2020-10-15,2020-10-14,0,0,IA,DE
60982520,2020-10-16,2020-06-08,35,83,EA,DE
90142982,2020-12-02,2020-06-12,32,100,EA,DE
42467931,2020-10-26,2020-06-12,21,158,EA,DE
14623720,2020-10-27,2020-06-12,28,135,EA,DE
86105091,2020-10-27,2020-06-12,31,114,EA,DE
54008048,2020-10-30,2020-06-13,12,170,IA,DE
49634129,2020-11-09,2020-06-15,21,162,EA,DE
58297467,2020-11-03,2020-06-16,32,97,IA,DE
40615217,2020-11-09,2020-07-31,25,144,IA,DE
35546709,2020-11-09,2020-07-31,25,154,IA,DE
24813630,2020-11-02,2020-06-19,29,126,EA,DE
45391704,2020-11-09,2020-06-24,31,116,EA,DE
84371172,2020-11-09,2020-06-24,0,998,EA,DE
39408347,2020-12-04,2020-06-25,32,109,EA,DE
86721255,2020-11-16,2020-08-12,25,152,EA,DE
67322217,2021-01-20,2020-09-06,21,166,IA,DE
98508018,2021-01-20,2020-09-06,10,0,IA,DE
21486637,2021-01-20,2020-09-06,10,0,IA,DE
36979787,2020-11-18,2020-07-06,21,158,IA,DE
34987456,2020-11-19,2020-07-06,28,143,EA,DE
80552007,2020-11-20,2020-07-08,32,106,EA,DE
31807637,2020-11-20,2020-07-08,25,151,EA,DE
75864627,2020-12-04,2020-07-09,40,36,EA,DE
88362508,2021-03-03,2020-07-09,29,127,EA,DE
46594081,2020-12-31,2020-09-10,40,8,IA,DE
29293856,2020-12-31,2020-09-10,40,21,IA,DE
18062912,2020-11-24,2020-07-10,21,163,EA,DE
40580526,2020-12-04,2020-07-10,32,107,EA,DE
54712668,2020-11-30,2020-07-13,5,184,IA,DE
51138945,2020-11-25,2020-07-13,25,149,IA,DE
85177282,2020-12-01,2020-07-14,5,187,IA,DE
43470404,2021-01-29,2020-09-01,0,998,IA,DE
38226569,2021-01-29,2020-09-01,21,165,IA,DE
54900055,2020-12-29,2020-07-15,12,177,EA,DE
73261778,2020-12-01,2020-07-16,25,153,EA,DE
11237452,2020-12-08,2020-07-18,31,120,EA,DE
88093289,2020-12-15,2020-07-18,32,100,IA,DE
29518072,2020-12-11,2020-07-20,25,152,EA,DE
57743087,2020-12-04,2020-08-21,31,113,EA,DE
71235014,2020-12-04,2020-08-21,32,101,EA,DE
46388987,2020-12-08,2020-08-24,32,102,EA,DE
64585604,2020-12-03,2020-07-21,21,155,EA,DE
64811658,2021-02-03,2020-09-28,21,160,IA,DE
49914802,2021-02-03,2020-09-28,12,167,IA,DE
15404158,2020-12-14,2020-07-22,21,163,EA,DE
41162910,2020-12-04,2020-07-22,28,143,EA,DE
34020355,2020-12-04,2020-07-22,12,170,EA,DE
79064169,2020-12-15,2020-07-23,32,101,EA,DE
92285489,2020-12-15,2020-07-23,32,95,EA,DE
91320026,2020-12-10,2020-07-24,35,91,EA,DE
27659365,2020-12-10,2020-07-24,40,34,EA,DE
95153380,2020-12-10,2020-07-28,28,139,EA,DE
48634833,2020-12-16,2020-07-28,21,161,EA,DE
38093447,2020-12-22,2020-07-29,0,998,IA,DE
96813618,2020-12-22,2020-07-29,21,162,IA,DE
76855491,2020-10-13,2020-10-09,0,0,EA,DE
23718606,2020-10-22,2020-10-20,0,0,EA,DE
62774371,2020-12-14,2020-09-16,0,998,EA,DE
63619232,2020-12-16,2020-07-30,21,164,EA,DE
51282930,2020-12-15,2020-07-31,12,180,IA,DE
53464847,2020-12-15,2020-08-02,21,159,EA,DE
93837077,2020-12-21,2020-08-05,28,141,EA,DE
92737170,2020-12-18,2020-08-05,32,109,EA,DE
25965377,2020-12-18,2020-08-05,32,98,EA,DE
96084325,2021-02-23,2020-09-30,32,106,IA,DE
76055028,2020-11-10,2020-09-30,0,0,IA,DE
25403743,2020-12-22,2020-08-07,28,143,IA,DE
56597991,2020-12-22,2020-08-07,5,182,IA,DE
48153348,2020-12-22,2020-08-08,25,153,EA,DE
95173076,2020-12-22,2020-08-08,29,132,EA,DE
53111188,2020-08-13,2020-08-10,0,0,EA,DE
64218100,2020-12-28,2020-08-11,12,169,EA,DE
18336905,2020-12-28,2020-08-11,28,142,EA,DE
20387687,2020-12-28,2020-08-11,28,136,EA,DE
54489277,2020-12-29,2020-08-12,28,143,IA,DE
82911964,2020-12-29,2020-08-12,0,998,EA,DE
95539091,2020-12-29,2020-08-13,0,283,EA,DE
59562497,2020-12-29,2020-08-13,0,998,IA,DE
96356165,2020-12-29,2020-08-13,21,158,EA,DE
79544611,2020-12-29,2020-08-14,21,165,EA,DE
53991256,2020-12-23,2020-08-14,40,58,EA,DE
24315018,2021-01-21,2020-08-14,40,20,EA,DE
90891434,2020-12-29,2020-08-14,21,159,EA,DE
29522936,2020-12-29,2020-08-14,35,83,IA,DE
11827346,2020-12-30,2020-08-17,25,147,EA,DE
31511453,2021-01-04,2020-08-17,32,108,IA,DE
80033963,2020-12-30,2020-08-17,25,150,EA,DE
70499284,2020-12-31,2020-08-18,12,180,EA,DE
74829727,2021-01-12,2020-08-19,28,143,IA,DE
60917893,2021-01-15,2020-08-19,32,997,IA,DE
86345635,2021-01-12,2020-08-19,25,151,IA,DE
83114108,2021-01-05,2020-08-21,31,122,IA,DE
81170785,2021-01-05,2020-08-21,28,135,IA,DE
35581059,2021-01-05,2020-08-22,40,46,EA,DE
69841783,2021-01-07,2020-08-24,29,131,IA,DE
81385965,2021-01-07,2020-08-25,28,143,EA,DE
48400126,2021-01-07,2020-08-25,29,126,EA,DE
11806228,2021-01-08,2020-08-25,21,158,EA,DE
59010130,2021-01-08,2020-08-25,12,179,EA,DE
46701381,2021-01-12,2020-08-27,32,105,EA,DE
60049570,2021-01-12,2020-08-27,12,168,IA,DE
42562153,2021-01-12,2020-08-30,29,126,EA,DE
57773136,2021-01-12,2020-08-31,32,102,EA,DE
97267610,2021-01-12,2020-09-01,31,123,EA,DE
68978518,2021-01-12,2020-09-01,29,127,EA,DE
58760895,2021-01-27,2020-09-03,12,168,IA,DE
99914358,2021-01-20,2020-09-05,28,143,IA,DE
36368960,2021-01-20,2020-09-08,0,998,EA,DE
49471967,2021-01-20,2020-09-08,21,160,EA,DE
34531832,2021-02-02,2020-09-08,0,998,IA,DE
28949968,2021-02-09,2020-09-09,12,178,EA,DE
91889072,2021-01-26,2020-09-09,0,998,IA,DE
88234520,2021-01-21,2020-09-11,0,998,IA,DE
99891119,2021-01-26,2020-09-14,29,125,EA,DE
99249382,2021-01-26,2020-09-14,25,144,EA,DE
62671445,2021-02-26,2020-09-16,31,120,EA,DE
94347030,2021-01-26,2020-10-07,32,99,EA,DE
49249638,2021-01-29,2020-09-16,0,998,IA,DE
86628424,2021-01-27,2020-09-16,0,998,EA,DE
93806733,2021-01-28,2020-09-16,32,98,EA,DE
80621726,2021-01-28,2020-09-18,28,137,EA,DE
25261373,2020-09-21,2020-09-18,0,0,EA,DE
14973208,2020-11-18,2020-11-13,10,997,EA,DE
10783722,2021-01-28,2020-09-18,0,998,EA,DE
18855907,2020-11-02,2020-09-21,0,0,EA,DE
70891958,2021-02-02,2020-09-21,10,997,IA,DE
15095609,2021-02-11,2020-09-21,21,161,EA,DE
63272159,2021-02-02,2020-09-21,21,163,EA,DE
66064958,2021-02-02,2020-09-22,21,160,EA,DE
81164787,2021-02-03,2020-09-23,25,147,EA,DE
71522019,2021-02-03,2020-09-24,0,998,EA,DE
80279008,2021-02-03,2020-09-24,12,175,EA,DE
78651951,2020-12-17,2020-12-16,0,0,IA,DE
49964463,2021-02-03,2020-09-24,29,129,EA,DE
14216778,2020-10-29,2020-09-25,0,0,EA,DE
88783116,2021-02-04,2020-09-25,28,139,EA,DE
80374616,2020-10-27,2020-10-01,0,0,EA,DE
13162098,2021-02-12,2020-09-28,40,26,IA,DE
16540318,2021-02-12,2020-09-28,10,0,IA,DE
44721710,2021-02-12,2020-09-30,29,132,IA,DE
58684965,2021-02-15,2020-09-30,21,165,IA,DE
54717064,2021-02-12,2020-10-02,21,164,EA,DE
41061372,2021-02-12,2020-10-02,12,167,EA,DE
80567250,2021-02-16,2020-10-04,40,58,EA,DE
58166443,2021-02-19,2020-10-06,0,998,EA,DE
22371973,2021-02-19,2020-10-06,5,181,EA,DE
48037887,2021-02-17,2020-10-07,12,167,IA,DE
22354610,2020-11-16,2020-10-09,10,997,EA,DE
24726018,2021-02-23,2020-10-12,21,162,IA,DE
40421254,2021-02-25,2020-10-13,35,69,EA,DE
95484574,2021-02-24,2020-10-14,25,151,EA,DE
65958516,2021-03-01,2020-10-17,12,179,IA,DE
60886484,2020-10-28,2020-10-17,0,0,IA,DE
24047313,2021-03-04,2020-10-19,28,141,IA,DE
38700773,2021-03-02,2020-10-19,40,20,EA,DE
63390767,2020-12-04,2020-11-27,0,0,EA,DE
86786593,2020-12-04,2020-12-02,0,0,EA,DE
13249831,2020-12-15,2020-12-11,0,0,IA,DE
24525256,2020-12-22,2020-12-18,0,0,IA,DE
63570946,2021-01-20,2020-06-23,28,134,EA,DC
21480285,2021-02-02,2020-09-01,0,998,EA,DC
55313870,2021-02-02,2020-09-01,35,83,EA,DC
70454936,2020-11-03,2020-08-06,12,180,EA,DC
34780742,2020-12-15,2020-08-06,25,153,EA,DC
79414909,2020-12-29,2020-07-06,35,83,EA,DC
97105328,2021-01-11,2020-07-06,25,151,EA,DC
61790216,2021-01-20,2020-09-08,35,73,IA,DC
88039779,2021-01-20,2020-09-08,40,62,IA,DC
17718316,2021-01-20,2020-08-12,35,83,EA,DC
41067954,2020-12-22,2020-07-27,21,160,EA,DC
26707825,2021-01-20,2020-08-14,40,60,EA,DC
52898898,2020-10-22,2020-06-08,12,175,IA,DC
46497663,2020-10-29,2020-06-15,5,185,EA,DC
51441628,2020-11-12,2020-06-30,12,167,EA,DC
27621724,2020-11-23,2020-07-09,21,160,IA,DC
54361082,2020-12-11,2020-09-15,0,998,IA,DC
35066184,2020-08-24,2020-07-24,0,0,IA,DC
26264290,2020-12-15,2020-07-31,28,139,EA,DC
64175551,2020-12-17,2020-08-04,0,998,EA,DC
13413420,2021-01-04,2020-08-19,25,145,EA,DC
55376919,2021-01-12,2020-08-21,0,998,EA,DC
48565419,2021-01-15,2020-08-24,0,997,EA,DC
43319125,2021-01-20,2020-09-09,12,180,EA,DC
52690461,2021-02-02,2020-09-21,2,197,EA,DC
35313377,2021-02-04,2020-09-25,31,119,EA,DC
38528878,2021-02-26,2020-10-05,0,998,EA,DC
38340235,2021-02-19,2020-10-09,28,134,EA,DC
84059195,2021-03-01,2020-10-17,0,998,IA,DC
32587485,2021-03-02,2020-10-20,0,998,IA,DC
85393670,2020-12-04,2020-10-23,0,0,IA,DC
27420089,2020-12-10,2020-06-16,28,138,EA,MD
46222750,2020-12-15,2020-08-12,32,109,EA,MD
18839248,2020-12-15,2020-08-14,32,107,EA,MD
52162875,2020-12-15,2020-07-01,25,144,EA,MD
92365294,2020-12-17,2020-07-28,29,128,EA,MD
57023568,2020-12-18,2020-10-08,0,998,EA,MD
38137247,2020-12-22,2020-10-01,31,122,EA,MD
98402584,2020-12-22,2020-07-15,40,55,EA,MD
97254760,2020-12-22,2020-07-15,40,29,EA,MD
14265807,2020-12-22,2020-09-17,0,998,EA,MD
47908669,2020-12-29,2020-07-30,28,143,EA,MD
99742151,2021-01-04,2020-09-16,28,136,EA,MD
59123343,2021-01-05,2020-06-11,31,114,EA,MD
70889751,2021-01-05,2020-06-11,40,49,EA,MD
59181779,2020-10-29,2020-07-20,40,48,EA,MD
41415508,2020-10-30,2020-06-22,25,154,EA,MD
33789067,2020-11-25,2020-09-01,21,164,EA,MD
38031593,2020-12-31,2020-09-25,28,138,EA,MD
87127973,2021-01-12,2020-09-16,40,61,EA,MD
21417242,2021-01-15,2020-08-24,40,997,EA,MD
64519098,2021-01-20,2020-10-16,21,164,EA,MD
10382943,2021-01-20,2020-10-09,31,118,EA,MD
17345563,2021-01-20,2020-07-27,32,108,EA,MD
70397432,2021-01-20,2020-10-19,35,88,EA,MD
53644934,2021-01-20,2020-08-13,25,148,EA,MD
47371123,2021-02-08,2020-06-15,28,137,EA,MD
78457711,2021-01-20,2020-06-23,28,139,EA,MD
27636212,2021-01-22,2020-09-04,40,34,EA,MD
75817493,2021-01-22,2020-10-16,32,102,EA,MD
40087770,2021-01-26,2020-09-22,5,193,EA,MD
37810320,2021-01-27,2020-11-13,28,138,EA,MD
87375663,2021-02-02,2020-08-18,31,113,EA,MD
40138074,2021-02-02,2020-07-20,40,26,EA,MD
18636196,2021-02-02,2020-10-27,12,178,EA,MD
16240799,2021-02-03,2020-09-18,21,156,EA,MD
43900710,2021-02-05,2020-08-19,0,998,EA,MD
86933024,2021-02-05,2020-08-19,28,141,EA,MD
85325025,2021-02-08,2020-08-28,40,51,EA,MD
10204345,2021-02-09,2020-10-14,0,998,EA,MD
70519752,2021-02-09,2020-10-10,32,97,EA,MD
51083425,2021-02-08,2020-10-01,25,144,EA,MD
71096430,2021-02-09,2020-10-26,28,142,EA,MD
17434538,2021-02-15,2020-10-16,40,36,EA,MD
92849683,2021-02-10,2020-10-19,31,114,EA,MD
32679835,2021-02-04,2020-06-10,21,156,EA,MD
46665010,2021-02-11,2020-07-10,31,121,EA,MD
74218789,2021-02-16,2020-11-03,0,998,EA,MD
58173567,2021-02-16,2020-11-03,35,92,EA,MD
21945035,2021-02-16,2020-10-09,40,40,EA,MD
74078167,2020-12-16,2020-06-12,35,64,EA,MD
21057559,2021-02-18,2020-08-06,12,169,EA,MD
56990266,2021-02-18,2020-10-21,0,998,EA,MD
57666936,2020-09-09,2020-07-15,5,192,EA,MD
69837365,2021-02-18,2020-08-03,40,4,EA,MD
53395429,2021-02-19,2020-10-22,31,123,EA,MD
57476693,2021-02-22,2020-08-31,25,144,EA,MD
94773080,2021-02-22,2020-06-24,10,0,EA,MD
10468258,2021-02-22,2020-11-04,25,147,EA,MD
45316283,2021-02-23,2020-06-23,31,123,EA,MD
61950937,2021-02-24,2020-09-24,29,129,EA,MD
91128584,2021-02-25,2020-11-02,29,131,EA,MD
33925234,2021-02-25,2020-11-02,40,58,EA,MD
32896114,2021-03-01,2020-07-27,25,151,EA,MD
35964930,2021-03-02,2020-09-26,0,998,EA,MD
37449855,2021-02-22,2020-08-20,0,998,EA,MD
37360186,2020-10-30,2020-10-07,0,0,EA,MD
84740366,2020-11-04,2020-10-01,0,0,EA,MD
27217946,2020-10-13,2020-06-10,28,134,EA,MD
44707040,2021-01-05,2020-10-16,25,145,IA,MD
22406094,2020-09-29,2020-06-17,35,65,EA,MD
39523772,2021-01-20,2020-09-25,35,87,EA,MD
79536288,2020-10-05,2020-06-16,28,134,EA,MD
25076117,2020-09-21,2020-08-21,0,0,EA,MD
15072858,2020-12-11,2020-12-09,0,0,EA,MD
35242032,2021-02-23,2020-11-25,0,998,EA,MD
56375062,2020-10-20,2020-06-10,35,88,EA,MD
94593676,2021-02-09,2020-09-04,0,998,EA,MD
51793853,2020-11-09,2020-10-28,0,0,EA,MD
80749261,2020-11-02,2020-06-15,2,200,EA,MD
39871715,2020-10-28,2020-10-27,21,160,EA,MD
92800271,2020-10-01,2020-08-17,0,0,EA,MD
25778525,2020-11-04,2020-06-29,29,129,EA,MD
34059317,2020-11-06,2020-06-30,31,123,EA,MD
30366915,2020-11-06,2020-06-30,31,117,EA,MD
64673303,2020-11-09,2020-08-17,0,998,EA,MD
35263284,2021-03-02,2020-11-02,31,117,EA,MD
12339972,2020-11-13,2020-07-07,28,139,EA,MD
73313735,2020-11-17,2020-08-03,28,137,EA,MD
73331539,2020-09-03,2020-09-02,0,0,EA,MD
25595581,2021-01-28,2020-08-31,31,116,EA,MD
25003622,2020-10-07,2020-06-16,31,121,EA,MD
54318067,2020-11-18,2020-07-31,40,16,EA,MD
81885774,2020-12-08,2020-12-07,0,0,EA,MD
19990182,2021-02-04,2020-07-27,35,63,EA,MD
23323362,2020-12-01,2020-06-27,31,116,EA,MD
87352427,2020-12-02,2020-08-04,25,153,EA,MD
52139897,2020-12-02,2020-06-17,10,0,EA,MD
72097527,2020-12-03,2020-08-14,25,147,EA,MD
65060225,2020-12-07,2020-09-08,28,143,EA,MD
32671031,2020-09-29,2020-06-12,40,61,IA,MD
47928307,2020-11-17,2020-11-13,0,0,EA,MD
12731237,2020-10-12,2020-06-30,31,121,EA,MD
36320822,2020-10-12,2020-06-30,28,135,EA,MD
56280871,2020-11-03,2020-08-18,28,138,EA,MD
86990432,2021-01-27,2020-08-12,35,91,IA,MD
95163434,2020-12-08,2020-08-20,40,60,EA,MD
58910493,2020-12-08,2020-08-20,32,101,EA,MD
11403479,2020-12-14,2020-07-27,40,52,EA,MD
99809238,2020-12-29,2020-08-18,35,79,EA,MD
53517165,2021-01-12,2020-08-31,28,142,EA,MD
70342776,2020-12-17,2020-12-16,0,0,EA,MD
97354532,2021-01-26,2020-10-06,29,133,EA,MD
34592493,2020-10-06,2020-09-22,10,997,EA,MD
86900064,2021-02-09,2020-06-22,40,35,EA,MD
60207264,2021-02-16,2020-11-13,12,174,EA,MD
14290297,2020-10-13,2020-06-17,0,0,EA,MD
58304134,2020-09-29,2020-06-16,40,34,EA,MD
17699821,2020-09-29,2020-06-16,40,24,EA,MD
78819371,2020-10-07,2020-06-18,21,162,EA,MD
87363809,2020-11-17,2020-07-14,28,137,EA,MD
23912142,2020-11-24,2020-08-17,28,137,EA,MD
82623203,2020-12-08,2020-08-10,35,78,IA,MD
23857450,2020-12-15,2020-08-17,21,156,IA,MD
33227896,2020-12-15,2020-08-17,40,47,IA,MD
57546835,2020-09-09,2020-09-04,0,0,IA,MD
43277261,2021-01-12,2020-07-15,29,125,EA,MD
44175814,2021-01-12,2020-07-15,10,0,EA,MD
73153807,2021-02-04,2020-11-30,31,119,EA,MD
42099686,2021-02-02,2020-11-13,29,126,EA,MD
39445468,2021-02-09,2020-09-08,28,137,IA,MD
10798720,2021-02-25,2020-10-13,35,70,EA,MD
90428482,2021-02-23,2020-10-07,40,57,IA,MD
16682619,2021-02-23,2020-10-07,35,74,IA,MD
53470737,2021-02-17,2020-10-05,0,998,EA,MD
35243817,2020-09-21,2020-08-17,0,0,EA,MD
36136551,2021-02-19,2020-06-23,29,127,EA,MD
13066680,2020-11-18,2020-10-27,0,0,EA,MD
18716938,2020-10-06,2020-06-16,28,143,EA,MD
25199162,2020-10-30,2020-10-29,0,0,IA,MD
40973981,2020-10-30,2020-10-29,0,0,IA,MD
78006455,2020-10-30,2020-10-29,0,0,IA,MD
56761010,2020-10-05,2020-10-01,10,0,IA,MD
90929467,2020-10-05,2020-10-01,32,105,IA,MD
21527959,2020-10-05,2020-10-01,35,82,IA,MD
35681209,2020-10-06,2020-06-17,0,998,EA,MD
57685864,2020-10-14,2020-07-17,32,100,EA,MD
25105597,2020-11-09,2020-06-22,32,108,EA,MD
23411778,2020-12-01,2020-06-12,21,156,IA,MD
24075194,2020-12-04,2020-06-19,28,136,EA,MD
62669444,2020-12-15,2020-10-09,31,122,EA,MD
80640385,2020-12-22,2020-07-06,10,0,EA,MD
30106957,2020-12-22,2020-09-01,31,124,EA,MD
21712899,2021-01-07,2020-09-11,35,67,EA,MD
91456689,2020-11-10,2020-06-16,28,138,IA,MD
91081745,2020-09-10,2020-08-04,0,0,IA,MD
83632233,2020-12-29,2020-08-11,31,122,EA,MD
91907670,2021-02-18,2020-08-25,12,167,IA,MD
67861710,2021-02-08,2020-12-28,0,998,EA,MD
48018475,2021-01-11,2020-09-24,12,173,IA,MD
68967867,2021-02-22,2021-02-19,25,154,EA,MD
30403812,2021-02-02,2020-09-18,25,150,EA,MD
36876150,2021-02-02,2020-09-18,29,127,EA,MD
56738788,2021-02-02,2020-09-18,0,998,EA,MD
72885444,2021-01-26,2020-09-14,10,0,IA,MD
87966272,2021-01-26,2020-09-14,31,117,IA,MD
84962938,2021-01-28,2020-08-05,25,144,EA,MD
45754691,2021-02-04,2020-07-09,28,142,IA,MD
87897796,2021-02-12,2020-09-11,35,73,EA,MD
66353889,2021-02-18,2020-09-01,0,998,EA,MD
60386779,2021-01-06,2020-09-28,40,51,IA,MD
76099712,2021-02-16,2020-08-27,2,202,EA,MD
29371965,2021-02-17,2020-08-24,5,183,EA,MD
35752190,2021-03-04,2020-11-02,0,998,EA,MD
58841530,2020-10-06,2020-06-12,32,101,EA,MD
18334733,2020-10-27,2020-06-12,29,132,EA,MD
33028488,2020-10-27,2020-06-12,21,157,EA,MD
51664085,2020-10-27,2020-06-12,40,57,EA,MD
33220315,2020-09-29,2020-06-22,40,56,EA,MD
58603277,2020-10-07,2020-06-10,28,134,EA,MD
78493883,2020-11-05,2020-11-04,0,0,EA,MD
44637891,2020-09-28,2020-07-16,25,147,EA,MD
46663161,2020-09-25,2020-06-06,21,158,EA,MD
67301453,2020-11-17,2020-11-17,0,0,EA,MD
93952867,2020-10-13,2020-06-08,5,186,EA,MD
25366039,2020-10-16,2020-06-08,12,179,EA,MD
87178751,2020-10-07,2020-06-10,32,101,EA,MD
91363109,2020-10-07,2020-06-10,29,131,IA,MD
10911821,2020-10-06,2020-06-11,32,95,EA,MD
52728978,2020-10-08,2020-06-12,28,140,EA,MD
37287498,2020-10-20,2020-06-15,21,165,IA,MD
31898811,2020-10-20,2020-06-15,31,120,IA,MD
38836667,2020-10-06,2020-06-16,21,156,EA,MD
71164360,2020-11-02,2020-06-16,5,182,IA,MD
62014300,2020-10-12,2020-06-18,5,182,EA,MD
37906629,2020-10-22,2020-06-18,32,110,EA,MD
95529350,2020-10-13,2020-06-19,10,0,EA,MD
77516359,2020-10-13,2020-06-19,21,162,EA,MD
16220089,2020-10-13,2020-06-20,25,148,EA,MD
26093460,2020-08-21,2020-08-17,0,0,EA,MD
20480782,2020-10-14,2020-07-15,31,112,EA,MD
24568715,2020-10-15,2020-06-23,32,111,EA,MD
27169523,2020-10-20,2020-06-23,21,165,EA,MD
65207042,2020-10-20,2020-06-23,28,139,EA,MD
84582035,2020-10-16,2020-06-24,21,164,EA,MD
42119490,2020-10-27,2020-06-24,35,67,EA,MD
29044526,2020-10-15,2020-06-25,12,172,EA,MD
13648202,2020-10-20,2020-06-26,35,86,EA,MD
94352143,2020-10-20,2020-06-26,29,131,EA,MD
95003282,2020-10-20,2020-06-26,35,63,EA,MD
75126899,2020-10-27,2020-06-29,35,90,EA,MD
